Alces alces
Carex wiegandii
Cladium mariscoides
Dulichium arundinaceum
Eleocharis acicularis
Eleocharis elliptica
Eleocharis halophila
Eleocharis obtusa
Eleocharis olivacea
Eleocharis palustris
Eleocharis parvula
Eleocharis robbinsii
Eleocharis tenuis
Eriophorum angustifolium
Eriophorum gracile
Eriophorum tenellum
Eriophorum vaginatum var. spissum
Eriophorum virginicum
Eriophorum viridicarinatum
Rhynchospora alba
Rhynchospora capitellata
Rhynchospora fusca
Schoenoplectus acutus
Schoenoplectus pungens
Schoenoplectus subterminalis
Schoenoplectus tabernaemontani
Scirpus atrocinctus
Scirpus atrovirens
Scirpus cyperinus
Scirpus hattorianus
Scirpus microcarpus
Scirpus pedicellatus
Trichophorum alpinum
Trichophorum cespitosum
Eriocaulon aquaticum
Juncus acuminatus
Juncus ambiguus
Juncus arcticus var. balticus
Juncus articulatus
Juncus brachycephalus
Juncus brevicaudatus
Juncus bufonius
Juncus canadensis
Juncus dichotomus
Juncus effusus
Juncus filiformis
Juncus gerardi
Juncus greenei
Juncus militaris
Juncus pelocarpus
Juncus secundus
Juncus tenuis
Luzula acuminata
Luzula luzuloides
Luzula multiflora
Luzula multiflora ssp. frigida
Luzula multiflora ssp. multiflora
Luzula pallidula
Agrostis canina
Agrostis capillaris
Agrostis gigantea
Agrostis hyemalis
Agrostis perennans
Agrostis scabra
Agrostis stolonifera
Alopecurus pratensis
Ammophila breviligulata
Anthoxanthum odoratum
Arrhenatherum elatius
Avena sativa
Brachyelytrum septentrionale
Bromus ciliatus
Bromus commutatus
Bromus hordeaceus
Bromus inermis
Bromus racemosus
Bromus secalinus
Bromus tectorum
Calamagrostis canadensis
Calamagrostis pickeringii
Calamagrostis stricta ssp. inexpansa
Cinna latifolia
Cynosurus cristatus
Dactylis glomerata
Danthonia compressa
Danthonia spicata
Deschampsia caespitosa
Deschampsia flexuosa
Dichanthelium commutatum
Digitaria ischaemum
Digitaria sanguinalis
Echinochloa crus-galli
Elymus repens
Elymus trachycaulus
Elymus virginicus var. halophilus
Elymus virginicus var. virginicus
Eragrostis cilianensis
Festuca filiformis
Festuca ovina
Festuca rubra
Festuca trachyphylla
Glyceria borealis
Glyceria canadensis
Glyceria fluitans
Glyceria grandis
Glyceria melicaria
Glyceria obtusa
Glyceria striata
Hierochloe odorata
Hordeum jubatum
Hordeum vulgare
Leersia oryzoides
Leymus mollis
Lolium arundinaceum
Lolium multiflorum
Lolium perenne
Lolium pratense
Molinia caerulea
Muhlenbergia glomerata
Muhlenbergia schreberi
Muhlenbergia uniflora
Oryzopsis asperifolia
Oryzopsis canadensis
Oryzopsis pungens
Panicum boreale
Panicum capillare
Panicum depauperatum
Panicum dichotomum
Panicum linearifolium
Panicum miliaceum
Phalaris arundinacea
Phleum pratense
Phragmites australis
Poa annua
Poa compressa
Poa nemoralis
Poa palustris
Poa pratensis
Poa pratensis ssp. angustifolia
Poa saltuensis
Puccinellia fasciculata
Puccinellia maritima
Puccinellia tenella ssp. alaskana
Schizachne purpurascens
Schizachyrium scoparium
Secale cereale
Setaria italica
Setaria pumila
Setaria viridis
Spartina alterniflora
Spartina patens
Spartina pectinata
Spartina X caespitosa
Torreyochloa pallida
Trisetum spicatum
Triticum aestivum
Zizania aquatica
Sparganium americanum
Sparganium androcladum
Sparganium angustifolium
Sparganium erectum
Sparganium fluctuans
Sparganium natans
Typha angustifolia
Typha latifolia
Xyris difformis
Xyris montana
Asplenium trichomanes
Woodwardia virginica
Dennstaedtia punctilobula
Pteridium aquilinum var. latiusculum
Dryopteris campyloptera
Dryopteris carthusiana
Dryopteris clintoniana
Dryopteris cristata
Dryopteris fragrans
Dryopteris intermedia
Dryopteris marginalis
Dryopteris X triploidea
Polystichum acrostichoides
Onoclea sensibilis
Polypodium appalachianum
Polypodium virginianum
Phegopteris connectilis
Thelypteris noveboracensis
Thelypteris palustris var. pubescens
Thelypteris simulata
Athyrium filix-femina ssp. angustum
Cystopteris fragilis
Cystopteris tenuis
Deparia acrostichoides
Gymnocarpium dryopteris
Woodsia ilvensis
Berberis thunbergii
Berberis vulgaris
Adlumia fungosa
Chelidonium majus
Corydalis sempervirens
Fumaria officinalis
Actaea pachypoda
Actaea rubra
Anemone quinquefolia
Aquilegia canadensis
Aquilegia vulgaris
Caltha palustris
Clematis virginiana
Coptis trifolia
Ranunculus abortivus
Ranunculus acris
Ranunculus aquatilis var. diffusus
Ranunculus bulbosus
Ranunculus cymbalaria
Ranunculus flammula var. reptans
Ranunculus recurvatus
Ranunculus repens
Thalictrum pubescens
Xanthorhiza simplicissima
Humulus lupulus
Frangula alnus
Rhamnus cathartica
Agrimonia gryposepala
Amelanchier arborea
Amelanchier bartramiana
Amelanchier canadensis
Amelanchier interior
Amelanchier laevis
Amelanchier nantucketensis
Amelanchier sanguinea
Amelanchier stolonifera
Amelanchier X intermedia
Argentina anserina
Argentina egedii ssp. groenlandica
Aruncus dioicus
Comarum palustre
Crataegus brainerdii
Crataegus brunetiana
Crataegus chrysocarpa
Crataegus crus-galli
Crataegus jonesiae
Crataegus macracantha
Crataegus macrosperma
Crataegus monogyna
Crataegus pedicellata
Crataegus succulenta
Filipendula rubra
Filipendula ulmaria
Filipendula vulgaris
Fragaria vesca ssp. americana
Fragaria virginiana
Fragaria X ananassa
Geum aleppicum
Geum canadense
Geum rivale
Malus sylvestris
Pentaphylloides floribunda
Photinia melanocarpa
Physocarpus opulifolius
Potentilla argentea
Potentilla canadensis
Potentilla norvegica
Potentilla pensylvanica
Potentilla pensylvanica var. pectinata
Potentilla recta
Potentilla simplex
Prunus avium
Prunus maritima
Prunus nigra
Prunus pensylvanica
Prunus pumila
Prunus serotina
Prunus virginiana
Rosa blanda
Rosa canina
Rosa carolina
Rosa cinnamomea
Rosa eglanteria
Rosa multiflora
Rosa nitida
Rosa palustris
Rosa rubrifolia
Rosa rugosa
Rosa spinosissima
Rosa virginiana
Rosa virginiana X nitida
Rubus allegheniensis
Rubus canadensis
Rubus chamaemorus
Rubus dalibarda
Rubus elegantulus
Rubus flagellaris
Rubus frondosus
Rubus hispidus
Rubus idaeus
Rubus idaeus ssp. strigosus
Rubus odoratus
Rubus pensilvanicus
Rubus pubescens
Rubus recurvicaulis
Rubus semisetosus
Rubus setosus
Rubus setosus X allegheniensis
Rubus trifrons var. pudens
Rubus vermontanus
Sibbaldiopsis tridentata
Sorbaria sorbifolia
Sorbus americana
Sorbus aucuparia
Sorbus decora
Spiraea alba var. latifolia
Spiraea japonica
Spiraea tomentosa
Ulmus americana
Parietaria pensylvanica
Urtica dioica
Urtica dioica ssp. gracilis
Urtica urens
Arceuthobium pusillum
Rhus hirta
Toxicodendron radicans
Toxicodendron rydbergii
Toxicodendron vernix
Acer ginnala
Acer negundo
Acer pensylvanicum
Acer platanoides
Acer rubrum
Acer saccharinum
Acer saccharum
Acer spicatum
Aesculus hippocastanum
Sedum acre
Sedum rosea
Sedum spurium
Sedum telephium
Sempervivum tectorum
Ribes americanum
Ribes glandulosum
Ribes hirtellum
Ribes lacustre
Ribes rubrum
Ribes triste
Myriophyllum alterniflorum
Myriophyllum tenellum
Myriophyllum verticillatum
Proserpinaca palustris var. crebra
Proserpinaca pectinata
Hamamelis virginiana
Chrysosplenium americanum
Mitella nuda
Saxifraga virginiensis
Tiarella cordifolia
Selaginella rupestris
Calystegia sepium
Cuscuta gronovii
Nicandra physalodes
Solanum dulcamara
Solanum nigrum
Solanum rostratum
Parthenocissus quinquefolia
Parthenocissus vitacea
Antilocapra americana
Ovis canadensis
Cervus canadensis
Odocoileus hemionus
Canis latrans
Urocyon cinereoargenteus
Vulpes macrotis
Vulpes vulpes
Lynx rufus
Puma concolor
Mephitis mephitis
Spilogale gracilis
Lontra canadensis
Mustela frenata
Mustela vison
Taxidea taxus
Bassariscus astutus
Procyon lotor
Ursus americanus
Nyctinomops macrotis
Tadarida brasiliensis
Antrozous pallidus
Corynorhinus townsendii
Eptesicus fuscus
Euderma maculatum
Idionycteris phyllotis
Lasionycteris noctivagans
Lasiurus cinereus
Myotis californicus
Myotis ciliolabrum
Myotis evotis
Myotis lucifugus
Myotis thysanodes
Myotis volans
Myotis yumanensis
Pipistrellus hesperus
Lepus californicus
Sylvilagus audubonii
Castor canadensis
Neotoma cinerea
Neotoma lepida
Ondatra zibethicus
Onychomys leucogaster
Peromyscus boylii
Peromyscus crinitus
Peromyscus maniculatus
Peromyscus truei
Reithrodontomys megalotis
Erethizon dorsatum
Thomomys bottae
Dipodomys ordii
Perognathus flavescens
Mus musculus
Ammospermophilus leucurus
Cynomys leucurus
Neotamias rufus
Spermophilus variegatus
Notiosorex crawfordi
Sorex merriami
Accipiter cooperii
Accipiter gentilis
Accipiter striatus
Aquila chrysaetos
Buteo jamaicensis
Buteo lagopus
Buteo regalis
Buteo swainsoni
Circus cyaneus
Haliaeetus leucocephalus
Cathartes aura
Gymnogyps californianus
Pandion haliaetus
Anas acuta
Anas americana
Anas clypeata
Anas crecca
Anas cyanoptera
Anas platyrhynchos
Anas strepera
Aythya affinis
Aythya americana
Aythya collaris
Aythya valisineria
Branta canadensis
Bucephala albeola
Bucephala clangula
Mergus merganser
Oxyura jamaicensis
Aeronautes saxatalis
Archilochus alexandri
Selasphorus platycercus
Selasphorus rufus
Chordeiles minor
Phalaenoptilus nuttallii
Charadrius vociferus
Himantopus mexicanus
Actitis macularius
Calidris minutilla
Gallinago gallinago
Limnodromus scolopaceus
Numenius americanus
Phalaropus tricolor
Tringa solitaria
Columba livia
Zenaida macroura
Ceryle alcyon
Coccyzus americanus
Falco columbarius
Falco mexicanus
Falco peregrinus
Falco sparverius
Alectoris chukar
Meleagris gallopavo
Porzana carolina
Rallus limicola
Psaltriparus minimus
Eremophila alpestris
Bombycilla cedrorum
Passerina amoena
Passerina amoena X cyanea
Passerina caerulea
Passerina cyanea
Pheucticus ludovicianus
Pheucticus melanocephalus
Piranga ludoviciana
Certhia americana
Cinclus mexicanus
Aphelocoma californica
Corvus brachyrhynchos
Corvus corax
Cyanocitta stelleri
Gymnorhinus cyanocephalus
Nucifraga columbiana
Pica hudsonia
Amphispiza belli
Amphispiza bilineata
Calamospiza melanocorys
Chondestes grammacus
Junco hyemalis caniceps
Junco hyemalis hyemalis
Junco hyemalis mearnsi
Junco hyemalis oreganus
Melospiza georgiana
Melospiza lincolnii
Melospiza melodia
Passerculus sandwichensis
Pipilo chlorurus
Pipilo maculatus
Pooecetes gramineus
Spizella arborea
Spizella breweri
Spizella passerina
Zonotrichia albicollis
Zonotrichia atricapilla
Zonotrichia leucophrys
Zonotrichia querula
Carduelis flammea
Carduelis pinus
Carduelis psaltria
Carduelis tristis
Carpodacus cassinii
Carpodacus mexicanus
Carpodacus purpureus
Coccothraustes vespertinus
Leucosticte atrata
Leucosticte tephrocotis
Hirundo rustica
Petrochelidon pyrrhonota
Riparia riparia
Stelgidopteryx serripennis
Tachycineta bicolor
Tachycineta thalassina
Agelaius phoeniceus
Euphagus cyanocephalus
Icterus bullockii
Icterus parisorum
Molothrus ater
Sturnella neglecta
Xanthocephalus xanthocephalus
Lanius excubitor
Lanius ludovicianus
Dumetella carolinensis
Mimus polyglottos
Oreoscoptes montanus
Toxostoma bendirei
Toxostoma rufum
Anthus rubescens
Baeolophus ridgwayi
Poecile atricapillus
Poecile gambeli
Dendroica coronata
Dendroica nigrescens
Dendroica petechia
Dendroica townsendi
Geothlypis trichas
Icteria virens
Oporornis tolmiei
Setophaga ruticilla
Vermivora celata
Vermivora luciae
Vermivora ruficapilla
Vermivora virginiae
Wilsonia pusilla
Passer domesticus
Polioptila caerulea
Regulus calendula
Regulus satrapa
Sitta canadensis
Sitta carolinensis
Sturnus vulgaris
Catherpes mexicanus
Cistothorus palustris
Salpinctes obsoletus
Thryomanes bewickii
Troglodytes aedon
Catharus guttatus
Myadestes townsendi
Sialia currucoides
Sialia mexicana
Turdus migratorius
Contopus cooperi
Contopus sordidulus
Empidonax hammondii
Empidonax oberholseri
Empidonax occidentalis
Empidonax traillii
Empidonax traillii extimus
Empidonax wrightii
Myiarchus cinerascens
Sayornis nigricans
Sayornis saya
Tyrannus verticalis
Tyrannus vociferans
Vireo gilvus
Vireo plumbeus
Vireo vicinior
Ardea alba
Ardea herodias
Bubulcus ibis
Butorides virescens
Egretta caerulea
Egretta thula
Nycticorax nycticorax
Pelecanus erythrorhynchos
Plegadis chihi
Colaptes auratus
Melanerpes lewis
Picoides pubescens
Picoides villosus
Sphyrapicus nuchalis
Sphyrapicus thyroideus
Sphyrapicus varius
Aechmophorus clarkii
Aechmophorus occidentalis
Podiceps nigricollis
Podilymbus podiceps
Asio flammeus
Asio otus
Athene cunicularia
Bubo virginianus
Glaucidium gnoma
Megascops kennicottii
Otus flammeolus
Phalacrocorax auritus
Coluber constrictor
Elaphe emoryi
Hypsiglena torquata
Lampropeltis triangulum
Masticophis taeniatus
Pituophis catenifer
Tantilla hobartsmithi
Thamnophis cyrtopsis
Thamnophis elegans
Crotaphytus collaris
Gambelia wislizenii
Phrynosoma hernandesi
Sceloporus graciosus
Sceloporus tristichus
Urosaurus ornatus
Uta stansburiana
Cnemidophorus innotatus
Cnemidophorus tigris
Cnemidophorus velox
Crotalus oreganus concolor
Bufo punctatus
Bufo woodhousii
Hyla arenicolor
Rana catesbeiana
Rana pipiens
Spea intermontana
Spea multiplicata
Ambystoma tigrinum
Catostomus discobolus
Catostomus latipinnis
Cyprinella lutrensis
Cyprinus carpio
Pimephales promelas
Rhinichthys osculus
Fundulus kansae
Lepomis cyanellus
Lepomis macrochirus
Micropterus salmoides
Ameiurus natalis
Arabis holboellii var. brachycarpa
Arabis perennans var. perennans
Baccharis viminea var. atwoodii
Camissonia scapoidea var. scapoidea
Chrysopsis villosa var. minor
Gilia leptomeria var. leptomeria
Habenaria sparsiflora var. sparsiflora
Haplopappus armerioides var. armerioides
Suaeda torreyana var. torreyana
Viguiera multiflora var. multiflora
Zuckia brandegei var. arizonica
Zuckia brandegei var. brandegei
Sagittaria cuneata
Triglochin maritima
Cymopterus acaulis var. fendleri
Cymopterus bulbosus
Cymopterus newberryi
Cymopterus purpurascens
Cymopterus purpureus var. purpureus
Cymopterus terebinthinus var. petraeus
Ligusticum porteri
Lomatium latilobum
Lomatium parryi
Oreoxis trotteri
Allium macropetalum
Allium nevadense
Allium textile
Androstephium breviflorum
Asparagus officinalis
Smilacina stellata
Yucca angustissima
Yucca baccata
Yucca baileyi
Yucca harrimaniae var. harrimaniae
Epipactis gigantea
Habenaria dilatata var. leucostachys
Habenaria zothecina
Achillea millefolium var. lanulosa
Agoseris aurantiaca var. aurantiaca
Agoseris glauca var. laciniata
Ambrosia acanthicarpa
Ambrosia tomentosa
Arctium minus
Artemisia bigelovii
Artemisia campestris var. scouleriana
Artemisia dracunculus ssp. glauca
Artemisia filifolia
Artemisia frigida
Artemisia ludoviciana var. albula
Artemisia ludoviciana var. latiloba
Artemisia ludoviciana var. ludoviciana
Artemisia ludoviciana var. mexicana
Artemisia nova var. nova
Artemisia spinescens
Artemisia tridentata var. tridentata
Artemisia tridentata var. wyomingensis
Aster ascendens
Aster brachyactis
Aster eatonii
Aster frondosus
Aster glaucodes
Aster hesperius
Aster pansus
Aster pauciflorus
Aster spathulatus
Baccharis salicina
Bidens frondosa
Brickellia californica
Brickellia grandiflora
Brickellia longifolia
Brickellia microphylla var. scabra
Brickellia oblongifolia var. linifolia
Centaurea diffusa
Centaurea maculosa
Centaurea repens
Chaenactis douglasii
Chaenactis stevioides
Chaetopappa ericoides
Chrysothamnus greenei
Chrysothamnus linifolius
Chrysothamnus nauseosus var. consimilis
Chrysothamnus nauseosus var. gnaphalodes
Chrysothamnus nauseosus var. graveolens
Chrysothamnus nauseosus var. junceus
Chrysothamnus nauseosus var. leiospermus
Chrysothamnus parryi var. howardii
Chrysothamnus vaseyi
Chrysothamnus viscidiflorus var. lanceolatus
Chrysothamnus viscidiflorus var. puberulus
Chrysothamnus viscidiflorus var. stenophyllus
Chrysothamnus viscidiflorus var. viscidiflorus
Cichorium intybus
Cirsium calcareum var. pulchellum
Cirsium neomexicanum var. neomexicanum
Cirsium rydbergii
Cirsium undulatum var. tracyi
Cirsium undulatum var. undulatum
Cirsium vulgare
Conyza canadensis var. glabrata
Crepis runcinata var. glauca
Dicoria brandegei
Dicoria canescens ssp. canescens
Encelia frutescens var. resinosa
Enceliopsis nudicaulis var. nudicaulis
Enceliopsis nutans
Erigeron aphanactis var. aphanactis
Erigeron argentatus
Erigeron bellidiastrum
Erigeron divergens var. cinereus
Erigeron divergens var. divergens
Erigeron eatonii
Erigeron flagellaris
Erigeron kachinensis
Erigeron pulcherrimus
Erigeron pumilus var. concinnus
Erigeron utahensis var. sparsifolius
Erigeron utahensis var. utahensis
Eupatorium herbaceum
Euthamia occidentalis
Flaveria campestris
Gaillardia pinnatifida
Gaillardia pulchella
Gaillardia spathulata
Gnaphalium wrightii
Grindelia aphanactis
Grindelia fastigiata
Grindelia squarrosa var. serrulata
Gutierrezia microcephala
Gutierrezia sarothrae
Haplopappus acaulis
Haplopappus clementis
Haplopappus rusbyi
Haplopappus scopulorum var. hirtellus
Helianthella microcephala
Helianthus annuus ssp. lenticularis
Helianthus anomalus
Helianthus nuttallii
Helianthus petiolaris ssp. fallax
Heterotheca subaxillaris
Hymenopappus filifolius var. cinereus
Hymenoxys acaulis var. arizonica
Hymenoxys acaulis var. ivesiana
Iva axillaris
Lactuca serriola
Lactuca tatarica var. pulchella
Lygodesmia grandiflora var. arizonica
Lygodesmia grandiflora var. entrada
Lygodesmia grandiflora var. grandiflora
Machaeranthera canescens var. aristata
Machaeranthera canescens var. canescens
Machaeranthera commixta
Machaeranthera grindelioides var. grindelioides
Machaeranthera tanacetifolia
Malacothrix sonchoides
Malacothrix torreyi
Onopordum acanthium
Oxytenia acerosa
Perityle specuicola
Petradoria pumila var. pumila
Platyschkuhria integrifolia var. desertorum
Platyschkuhria integrifolia var. oblongifolia
Prenanthella exigua
Psathyrotes annua
Psathyrotes pilifera
Pseudognaphalium microcephalum
Ratibida columnifera
Senecio douglasii var. longilobus
Senecio multilobatus
Senecio spartioides var. multicapitatus
Senecio spartioides var. spartioides
Senecio streptanthifolius var. streptanthifolius
Solidago canadensis var. salebrosa
Solidago velutina
Sonchus asper
Sonchus oleraceus
Sonchus uliginosus
Stephanomeria exigua
Stephanomeria pauciflora
Stephanomeria tenuifolia var. tenuifolia
Taraxacum officinale
Tetradymia canescens
Tetradymia spinosa
Thelesperma megapotamicum
Thelesperma subnudum var. subnudum
Townsendia annua
Townsendia incana
Tragopogon dubius
Vanclevea stylosa
Verbesina encelioides var. exauriculata
Viguiera multiflora var. nevadensis
Wyethia arizonica
Wyethia scabra
Xanthium strumarium var. canadense
Xylorhiza confertifolia
