Alces alces
Echthromorpha hawaiiensis
Enicospilus bellator
Enicospilus castaneus
Enicospilus dispilus
Enicospilus hawaiiensis
Enicospilus lineatus
Enicospilus longicornis
Enicospilus molokaiensis
Enicospilus nigrolineatus
Enicospilus orbitalis
Enicospilus tyrannus
Eriborus sinicus
Gambrus ultimus
Gelis tenellus
Hyposoter exiguae
Ichneumon cupitus
Ichneumon lugubrator
Ichneumon purpuripennis
Pimpla punicipes
Pristomerus hawaiiensis
Rhembobius abdominalis
Rubicundiella perturbatrix
Spilichneumon superbus
Spolas citricincta
Spolas hawaiiensis
Spolas satelles
Spolas sociabilis
Spolas solitaria
Trathala flavoorbitalis
Trichopria soror
Vulgichneumon diminutus
Megachile chlorura
Dendrocerus
Alaptus
Alaptus immaturus
Camptoptera
Erythelmus
Gonatocerus californicus
Mymar taprobanicum
Ooctonus
Polynema hawaiiensis
Polynema nanum
Schizophragma bicolor
Stephanodes reduvioli
Stethynium
Stethynium triclavatum
Anoplius toluca
Mesolelaps cyaneiventris
Pteromalus puparum
Spalangia lanaiensis
Spalangia nigra
Toxeuma ferrugineipes
Toxeuma hawaiiensis
Toxeuma tarsata
Dyscritobaeus comitans
Telenomus vulcanus
Cladius difformis
Priophorus morio
Megastigmus transvaalensis
Trichogramma chilonis
Trichogramma minutum
Trichogramma pretiosum
Trichogramma semifumatum
Euodynerus nigripennis
Nesodynerus chelifer
Nesodynerus cyanopteryx
Nesodynerus cyphotes
Nesodynerus dromedarius
Nesodynerus dyserythrias
Nesodynerus erythrognathus
Nesodynerus eutretus
Nesodynerus heterochromus
Nesodynerus obscurepunctatus
Nesodynerus orbus
Nesodynerus peles
Nesodynerus pterocheiloides
Nesodynerus rubropustulatus
Nesodynerus scoriaceus
Nesodynerus sociabilis
Nesodynerus venator
Nesodynerus vulcanus
Pachodynerus nasidens
Polistes aurifer
Polistes olivaceus
Vespula pensylvanica
Batrachedrodes syrraphella
Carposina achroana
Carposina atronotata
Carposina gemmata
Carposina gracillima
Carposina graminicolor
Carposina herbarum
Carposina inscripta
Carposina latifasciata
Carposina nigronotata
Carposina olivaceonitens
Carposina plumbeonitida
Carposina solutella
Hyposmocoma adolescens
Hyposmocoma argentifera
Hyposmocoma argomacha
Hyposmocoma bitincta
Hyposmocoma candidella
Hyposmocoma chilonella
Hyposmocoma chilonella percondita
Hyposmocoma chilonella venosa
Hyposmocoma cleodorella
Hyposmocoma commensella
Hyposmocoma cryptogamiella
Hyposmocoma discolor
Hyposmocoma domicolens
Hyposmocoma dorsella
Hyposmocoma eleuthera
Hyposmocoma ensifer
Hyposmocoma exornata
Hyposmocoma exsul
Hyposmocoma flavicosta
Hyposmocoma fuscodentata
Hyposmocoma impunctata
Hyposmocoma lignivora
Hyposmocoma limata
Hyposmocoma liturata
Hyposmocoma longisquamella
Hyposmocoma longitudinalis
Hyposmocoma malornata
Hyposmocoma margella
Hyposmocoma mediospurcata
Hyposmocoma metallica
Hyposmocoma nigrescens
Hyposmocoma ochreociliata
Hyposmocoma petroptilota
Hyposmocoma pucciniella
Hyposmocoma puncticiliata
Hyposmocoma quinquemaculata
Hyposmocoma radiatella
Hyposmocoma somatodes
Hyposmocoma subnitida
Hyposmocoma subscolopax
Hyposmocoma subsericea
Hyposmocoma suffusa
Hyposmocoma tetraonella
Hyposmocoma tomentosa
Hyposmocoma tricincta
Hyposmocoma trimelanota
Hyposmocoma vermiculata
Pyrausta perelegans
Ascalapha odorata
Hypena obsoleta
Schrankia
Schrankia altivolans
Merimnetria elegantior
Merimnetria gigantea
Merimnetria lanaiensis
Merimnetria maculaticornis
Merimnetria nigriciliella
Eupithecia craterias
Eupithecia dryinombra
Eupithecia monticolens
Eupithecia orichloris
Eupithecia staurophragma
Eupithecia stypheliae
Fletcherana giffardi
Fletcherana roseata
Megalotica aphoristis
Scotorythra apicalis
Scotorythra arboricolans
Scotorythra capnopa
Scotorythra corticea
Scotorythra demetrias
Scotorythra goniastis
Scotorythra hyparcha
Scotorythra megalophylla
Scotorythra ortharcha
Scotorythra oxyphractis
Scotorythra pachyspila
Scotorythra paludicola
Scotorythra rara
Scotorythra trapezias
Philodoria basalis
Philodoria nigrella
Philodoria urerana
Erionota thrax
Lampides boeticus
Udara blackburni
Agrotis ceramophaea
Agrotis charmocrita
Agrotis crinigera
Agrotis giffardi
Agrotis ipsilon
Agrotis microreas
Agrotis perigramma
Anomis hawaiiensis
Athetis thoracica
Bocana manifestalis
Chrysodeixis eriosoma
Elaphria nucicolora
Haliophyle compsias
Haliophyle euclidias
Haliophyle niphadopa
Hypocala deflorata
Lophoplusia giffardi
Lophoplusia pterylota
Lycophotia porphyrea
Megalographa biloba
Ophiusa disjungens
Peridroma albiorbis
Peridroma chersotoides
Peridroma neurogramma
Peridroma selenias
Pseudaletia unipuncta
Pseudoschrankia epichalca
Trichoplusia ni
Nola brunella
Cyanotricha necyria
Agraulis vanillae
Danaus plexippus
Vanessa atalanta
Vanessa cardui
Vanessa tameamea
Vanessa virginiensis
Endrosis sarcitrella
Hofmannophila pseudospretella
Thyrocopa albonubila
Thyrocopa argentea
Thyrocopa fraudulentella
Thyrocopa usitata
Papilio xuthus
Pieris rapae
Anstenoptilia marmorodactyla
Lioptilodes parvus
Oidaematophorus beneficus
Stenoptilodes littoralis
Stenoptilodes littoralis rhynchophora
Cadra cautella
Eudonia actias
Eudonia balanopis
Eudonia crataea
Eudonia epimystis
Eudonia erebochalca
Eudonia geraea
Eudonia halirrhoa
Eudonia hawaiiensis
Eudonia ianthes
Eudonia loxocentra
Eudonia marmarias
Eudonia melichlora
Eudonia meristis
Eudonia nectarias
Eudonia nectarioides
Eudonia parachlora
Eudonia platyscia
Eudonia pyrseutis
Eudonia thyellopis
Eudonia venosa
Homoeosoma albosparsum
Mestolobes amethystias
Mestolobes droseropa
Mestolobes mesacma
Mestolobes minuscula
Mestolobes ochrias
Mestolobes xanthoscia
Nomophila noctuella
Omiodes accepta
Omiodes anastrepta
Omiodes anastreptoides
Omiodes asaphombra
Omiodes fullawayi
Omiodes giffardi
Omiodes iridias
Omiodes localis
Omiodes pritchardii
Omiodes scotaea
Orthomecyna alloptila
Orthomecyna epicausta
Orthomecyna exigua
Orthomecyna heterodryas
Orthomecyna metalycia
Spoladea recurvalis
Stemorrhages exaula
Udea argoscelis
Udea calliastra synastra
Udea caminopis
Udea chloropis
Udea endopyra
Udea ennychioides
Udea eucrena
Udea lampadias
Udea liopis
Udea metasema
Udea micacea
Udea nigrescens
Udea pachygramma
Udea platyleuca
Udea pyranthes
Udea stellata
Udea thermantoidis
Uresiphita polygonalis virescens
Schreckensteinia festaliella
Mapsidius auspicata
Agrius cingulatus
Hyles lineata
Hyles wilsoni
Macroglossum pyrrhostictum
Theretra nessus
Opogona omoscopa
Praeacedes atomosella
Tineola bisselliella
Amorbia emigratella
Bactra straminea
Bradleyella semicinereana
Croesia zimmermani
Eccoptocera
Eccoptocera foetorivorans
Epiphyas postvittana
Panaphelix marmorata
Pararrhaptica fuscocinerea
Pararrhaptica lichenoides
Pararrhaptica longiplicata
Pararrhaptica punctiferana
Pararrhaptica sublichenoides
Pararrhaptica subsenescens
Spheterista flavocincta
Spheterista infaustana
Spheterista pleonectes
Prays
Prays fulvocanella
Tenodera angustipennis
Tenodera australasiae
Anomalochrysa debilis
Anomalochrysa frater
Anomalochrysa fulvescens
Anomalochrysa fulvescens rhododora
Anomalochrysa hepatica
Anomalochrysa longipennis
Anomalochrysa maclachlani
Anomalochrysa montana
Anomalochrysa ornatipennis
Anomalochrysa peles
Anomalochrysa raphidioides
Anomalochrysa raphidioides reticulata
Anomalochrysa rufescens
Chrysoperla comanche
Coniocompsa zimmermani
Hemerobius pacificus
Micromus brunnescens
Micromus longispinosus
Micromus minimus
Micromus paradoxus
Micromus rubrinervis
Micromus subochraceus
Micromus vagus
Nesobiella hospes
Sympherobius barberi
Distoleon wilsoni
Anax junius
Anax strenuus
Enallagma civile
Megalagrion calliphya microdemas
Megalagrion hawaiiense
Megalagrion koelense
Megalagrion nesiotes
Megalagrion nigrohamatum
Nesogonia blackburni
Orthemis ferruginea
Pantala flavescens
Tramea lacerata
Schistocerca nitens
Caconemobius
Gryllodes sigillatus
Paratrigonidium pacificum
Thaumatogryllus
Leptogryllus elongatus
Leptogryllus forficularis
Thaumatogryllus cavicola
Atractomorpha sinensis
Banza nitida
Banza nitida crassipes
Conocephalus saltator
Elimaea punctifera
Euconocephalus nasutus
Caconemobius fori
Caconemobius sandwichensis
Caconemobius uuku
Caconemobius varius
Laupala cerasina
Laupala kona
Laupala paranigra
Laupala pruna
Trigonidium filicum
Trigonidium kau
Trigonidium neogrande
Trigonidium ola
Trigonidium varians
Ectopsocus meridionalis
Palistreptus hyalinus
Palistreptus inconstans
Lepolepis pictus
Peripsocus nitens
Ptycta apicantha
Ptycta distinguenda
Ptycta hawaiiensis
Ptycta lobophora
Ptycta maculifrons
Ptycta pardena
Ptycta simulator kilauea
Ptycta sylvestris
Caecilius analis
Lobocaecilius monicus
Nosopsyllus fasciatus
Leptopsylla segnis
Ctenocephalides felis
Pulex simulans
Xenopsylla vexabilis
Xenos auriferi
Aeolothrips fasciatus
Merothrips floridensis
Merothrips morgani
Aleurodothrips fasciapennis
Antillothrips cingulatus
Conocephalothrips tricolor
Dermothrips hawaiiensis
Haplothrips davisi
Haplothrips rosai
Hoplothrips dubius
Hoplothrips flavitibia
Hoplothrips laticornis
Hoplothrips mauiensis
Hoplothrips swezeyi
Karnyothrips flavipes
Karnyothrips longiceps
Karnyothrips melaleucus
Macrophthalmothrips argus
Phlaeothrips mauiensis
Priesneria doliicornis
Apterothrips secticornis
Aptinothrips rufus
Ceratothrips frici
Chirothrips fulvus
Chirothrips mexicanus
Chirothrips patruelis
Frankliniella schultzei
Heliothrips haemorrhoidalis
Hercinothrips femoralis
Nesothrips brevicollis
Nesothrips lativentris
Neurisothrips antennatus
Neurisothrips carteri
Neurisothrips multispinus
Neurisothrips williamsi
Stenchaetothrips minutus
Thrips australis
Thrips hawaiiensis
Nicoletia meinerti
Acanthochiton armata
Ptychodera flava laysanica
Cladactella manni
Milnesium tardigradum
Euapta godeffroyi
Arca plicata
Actinopyga mauritiana
Actinopyga obesa
Holothuria cinerascens
Holothuria pervicax
Stichopus chloronotus
Stelletta debilis
Erylus proximus
Geodia gibberella
Leuconia kaiana
Mesochaetopterus sagittarius
Lygdamis nesiotes
Sabellastarte
Hydroides brachyacantha
Hydroides norvegicus
Janua nipponica
Janua pagenstecheri
Protula atypha
Vermiliopsis torquata
Vinearia koehleri
Loimia crassifilis
Nicolea gracilibranchis
Ischnochiton petaloides
Chondrosia chucalla
Eucidaris metularia
Leucetta solida
Arrhopalites benitus
Arrhopalites caecus
Bourletiella hortensis
Bourletiella ihu
Bourletiella insula
Brachystomella kahakai
Brachystomella momona
Brachystomella parvula
Setanodosa kanalua
Cyphoderus similis
Entomobrya albocincta
Entomobrya atrocincta
Entomobrya guthriei
Entomobrya haikea
Entomobrya hihiu
Entomobrya kalakaua
Entomobrya laha
Entomobrya mauka
Entomobrya mauna
Entomobrya multifasciata
Entomobrya nyhusae
Entomobrya powehi
Entomobrya sauteri
Entomobrya socia
Hawinella kuaola
Hawinella lava
Lepidocyrtus apo
Lepidocyrtus hukulii
Lepidocyrtus immaculatus
Lepidocyrtus kuakea
Lepidocyrtus mele
Lepidocyrtus olena
Lepidocyrtus pallidus
Orchesellides sinensis
Pseudosinella kalalauensis
Pseudosinella octopunctata
Seira lelo
Sinella borerae
Sinella caeca
Sinella yosiia
Willowsia kahlertae
Willowsia mekila
Hypogastrura boletivora
Xenylla grisea
Anurophorus lohi
Cryptopygus thermophilus
Folsomia candida
Folsomia octoculata
Folsomia stella
Folsomides parvulus
Folsomina onychiurina
Isotoma ahiehie
Isotoma notabilis
Isotoma sensibilis
Isotoma trispinata
Isotomiella minor
Isotomodes fiscus
Isotomurus opala
Isotomurus palustris
Proisotoma centralis
Sminthurinus elegans
Sminthurinus kaha
Anurida anini
Friesea ninau
Neanura giselae
Neanura hawaiiensis
Neanura ili
Neanura muscorum
Pseudachorutes poahi
Neelus minutus
Neelus poki
Odontella uka
Harlomillsia oculata
Allaphorura cryptopygus
Allaphorura encarpatus
Allaphorura petaloides
Onychiurus folsomi
Salina celebensis
Sminthurides biniserratus
Sminthurides lolelua
Tomocerus minor
Tullbergia macrochaeta
Tullbergia silvicola
Tullbergia yosii
Diadema paucispinum
Echinothrix diadema
Spongia oceania
Colobocentrotus atratus
Echinometra mathaei
Heterocentrotus mamillatus
Anelassorhynchus inanensis
Didemnum
Dorvillea moniloceras
Eunice afra
Eunice antennata
Spirastrella keaukaha
Tethya diploderma
Callyspongia diffusa
Haliclona aquaeducta
Haliclona permollis
Rhaphisia myha
Petrosia puna
Baseodiscus cingulatus
Argonemertes dendyi
Choneiulus palmatus
Cylindroiulus latistriatus
Lithobius
Bipalium kewense
Ophiactis insularia variegata
Ophiactis savignyi
Ophiocoma brevipes
Ophiocoma erinaceus
Ophiocoma pica
Amynthas corticis
Macrobiotus hufelandii
Glycera tesselata
Nereis waikikiensis
Platynereis dumerilii
Anaitides madeirensis
Typosyllis magnapalpa
Typosyllis variegata
Ochetosoma erythrogrammon
Ochetosoma manjuyodense
Lissodendoryx hawaiiana
Tedania ignis
Akamptogonus novarae
Oxidus gracilis
Isognomon costellatum
Montipora flabellata
Leptastrea bottae
Leptastrea purpurea
Pocillopora meandrina
Porites lobata
Polyophthalmus pictus
Scolopendra subspinipes
Nannolene
Cyrtechinus verruculatus
Tripneustes gratilla
Asteropsis carinifera
Chama iostoma
Isaurus elongatus
Palythoa tuberculosa
Stereocaulon vulcani
Graphis scripta
Candida hawaiiana
Candida ipomoeae
Candida kipukae
Metschnikowia hawaiiensis
Metschnikowia lochheadii
Odocoileus virginianus
Canis latrans
Canis rufus
Urocyon cinereoargenteus
Vulpes vulpes
Felis rufus
Lynx rufus
Mephitis mephitis
Spilogale putorius
Lontra canadensis
Mustela frenata
Mustela vison
Procyon lotor
Ursus americanus
Tadarida brasiliensis
Eptesicus fuscus
Lasionycteris noctivagans
Lasiurus borealis
Lasiurus cinereus
Myotis austroriparius
Myotis lucifugus
Myotis septentrionalis
Nycticeius humeralis
Pipistrellus subflavus
Dasypus novemcinctus
Didelphis virginiana
Sylvilagus floridanus
Castor canadensis
Microtus pinetorum
Neotoma floridana
Ochrotomys nuttalli
Ondatra zibethicus
Peromyscus attwateri
Peromyscus gossypinus
Peromyscus leucopus
Peromyscus maniculatus
Reithrodontomys fulvescens
Sigmodon hispidus
Mus musculus
Rattus norvegicus
Rattus rattus
Glaucomys volans
Marmota monax
Sciurus carolinensis
Sciurus niger
Tamias striatus
Blarina brevicauda
Blarina carolinensis
Blarina hylophaga
Cryptotis parva
Sorex longirostris
Scalopus aquaticus
Accipiter cooperii
Accipiter striatus
Accipiter striatus velox
Aquila chrysaetos
Buteo jamaicensis
Buteo jamaicensis borealis
Buteo lagopus
Buteo lineatus
Buteo lineatus lineatus
Buteo platypterus
Buteo swainsoni
Circus cyaneus
Circus cyaneus hudsonius
Haliaeetus leucocephalus
Haliaeetus leucocephalus leucocephalus
Ictinia mississippiensis
Cathartes aura
Cathartes aura septentrionalis
Coragyps atratus
Pandion haliaetus
Pandion haliaetus carolinensis
Aix sponsa
Anas acuta
Anas americana
Anas clypeata
Anas crecca
Anas crecca carolinensis
Anas discors
Anas platyrhynchos
Anas platyrhynchos platyrhynchos
Anas rubripes
Anas strepera
Anser albifrons
Aythya affinis
Aythya americana
Aythya collaris
Aythya marila
Aythya valisineria
Branta canadensis
Branta canadensis canadensis
Bucephala albeola
Bucephala clangula
Chen caerulescens
Chen rossii
Clangula hyemalis
Cygnus columbianus
Lophodytes cucullatus
Melanitta fusca
Mergus merganser
Mergus merganser americanus
Mergus serrator
Oxyura jamaicensis
Oxyura jamaicensis rubida
Aeronautes saxatalis
Chaetura pelagica
Archilochus colubris
Caprimulgus carolinensis
Caprimulgus vociferus
Caprimulgus vociferus vociferus
Chordeiles minor
Chordeiles minor minor
Charadrius melodus
Charadrius semipalmatus
Charadrius vociferus
Charadrius vociferus vociferus
Pluvialis dominica
Pluvialis dominica dominica
Pluvialis squatarola
Chlidonias niger
Larus argentatus
Larus argentatus smithsonianus
Larus atricilla
Larus delawarensis
Larus philadelphia
Larus pipixcan
Sterna antillarum
Sterna antillarum antillarum
Sterna caspia
Sterna forsteri
Sterna hirundo
Sterna hirundo hirundo
Recurvirostra americana
Actitis macularia
Arenaria interpres
Bartramia longicauda
Calidris alba
Calidris alpina
Calidris bairdii
Calidris canutus
Calidris fuscicollis
Calidris himantopus
Calidris mauri
Calidris melanotos
Calidris minutilla
Calidris pusilla
Catoptrophorus semipalmatus
Catoptrophorus semipalmatus inornatus
Gallinago gallinago
Limnodromus griseus
Limnodromus scolopaceus
Limosa haemastica
Phalaropus lobatus
Phalaropus tricolor
Scolopax minor
Tringa flavipes
Tringa melanoleuca
Tringa solitaria
Tringa solitaria solitaria
Tryngites subruficollis
Mycteria americana
Columba fasciata
Zenaida macroura
Zenaida macroura carolinensis
Ceryle alcyon
Coccyzus americanus
Coccyzus erythropthalmus
Geococcyx californianus
Falco columbarius
Falco peregrinus
Falco sparverius
Falco sparverius sparverius
Colinus virginianus
Colinus virginianus virginianus
Bonasa umbellus
Meleagris gallopavo
Meleagris gallopavo silvestris
Phasianus colchicus
Gavia immer
Grus canadensis
Fulica americana
Fulica americana americana
Gallinula chloropus
Porphyrula martinica
Porzana carolina
Rallus elegans
Rallus elegans elegans
Rallus limicola
Eremophila alpestris
Eremophila alpestris praticola
Bombycilla cedrorum
Calcarius lapponicus
Calcarius pictus
Plectrophenax nivalis
Cardinalis cardinalis
Guiraca caerulea
Passerina ciris
Passerina cyanea
Pheucticus ludovicianus
Pheucticus melanocephalus
Piranga olivacea
Piranga rubra
Piranga rubra rubra
Spiza americana
Certhia americana
Corvus brachyrhynchos
Corvus brachyrhynchos brachyrhynchos
Corvus ossifragus
Cyanocitta cristata
Cyanocitta cristata bromia
Cyanocitta cristata cristata
Aimophila aestivalis
Aimophila aestivalis bachmani
Aimophila ruficeps
Ammodramus caudacutus
Ammodramus henslowii
Ammodramus leconteii
Ammodramus savannarum
Chondestes grammacus
Chondestes grammacus grammacus
Junco hyemalis
Junco hyemalis hyemalis
Melospiza georgiana
Melospiza lincolnii
Melospiza lincolnii lincolnii
Melospiza melodia
Melospiza melodia juddi
Melospiza melodia melodia
Passerculus sandwichensis
Passerculus sandwichensis savanna
Passerella iliaca
Passerella iliaca iliaca
Pipilo erythrophthalmus
Pooecetes gramineus
Pooecetes grammacus
Spizella arborea
Spizella arborea arborea
Spizella pallida
Spizella passerina
Spizella passerina passerina
Spizella pusilla
Spizella pusilla pusilla
Zonotrichia albicollis
Zonotrichia leucophrys
Zonotrichia leucophrys leucophrys
Zonotrichia querula
Carduelis pinus
Carduelis tristis
Carpodacus purpureus
Carpodacus purpureus purpureus
Coccothraustes vespertinus
Loxia curvirostra
Hirundo pyrrhonota
Hirundo rustica
Petrochelidon pyrrhonota
Progne subis
Progne subis subis
Riparia riparia
Riparia riparia riparia
Stelgidopteryx ruficollis
Tachycineta bicolor
Agelaius phoeniceus phoeniceus
Dolichonyx oryzivorus
Euphagus carolinus
Euphagus cyanocephalus
Icterus galbula
Icterus spurius
Molothrus ater
Molothrus ater ater
Quiscalus mexicanus
Quiscalus quiscula
Sturnella magna
Sturnella magna argutula
Sturnella neglecta
Xanthocephalus xanthocephalus
Lanius ludovicianus
Lanius ludovicianus migrans
Dumetella carolinensis
Mimus polyglottos
Mimus polyglottos polyglottos
Toxostoma rufum
Anthus rubescens
Anthus spinoletta rubescens
Anthus spragueii
Baeolophus bicolor
Parus bicolor
Parus carolinensis
Poecile carolinensis
Dendroica caerulescens
Dendroica castanea
Dendroica cerulea
Dendroica coronata
Dendroica discolor
Dendroica discolor discolor
Dendroica dominica
Dendroica fusca
Dendroica magnolia
Dendroica palmarum
Dendroica pensylvanica
Dendroica petechia
Dendroica petechia aestiva
Dendroica pinus
Dendroica pinus pinus
Dendroica striata
Dendroica tigrina
Dendroica virens
Dendroica virens virens
Geothlypis trichas
Geothlypis trichas brachidactylus
Geothlypis trichas trichas
Helmitheros vermivorus
